Flight_ID,Capacity,tiempoVuelo,Destination_Type_Ciudad Fronteriza,Destination_Type_Ciudad Principal,Destination_Type_Ecoturismo,Destination_Type_MX Amigos y Familia,Destination_Type_Playa,Origin_Type_Ciudad Fronteriza,Origin_Type_Ciudad Principal,Origin_Type_Ecoturismo,Origin_Type_MX Amigos y Familia,Origin_Type_Playa,hour_sinSalida,hour_cosSalida,day_of_week_sinSalida,day_of_week_cosSalida,month_sinSalida,month_cosSalida,hour_sinLlegada,hour_cosLlegada,day_of_week_sinLlegada,day_of_week_cosLlegada,month_sinLlegada,month_cosLlegada,Expected_Passengers,Expected_Bookings
b2386c2fb76e21df540964f8863d5ff0,180,60.0,False,False,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,164,103
194312c8ac2e247ee328192a3abf1324,186,100.0,True,False,False,False,False,False,True,False,False,False,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,173,107
a4fdf9f8c6e9a06e4262fbb7ccdd678c,240,295.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,188,119
43ffec31cd8f561d05bcc0c5e3e2cf63,240,295.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,226,134
7f0277f21e99fe08aed17fe73e9b8868,240,295.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387,153,92
db88fdf6331798ba381d491186045353,180,100.0,True,False,False,False,False,False,True,False,False,False,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,173,104
23320d820f7e09ecb2f574f5842e4e8b,180,55.0,False,False,False,True,False,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,163,115
a0c3e983b5765ad93735f8d18c778b26,180,45.0,False,False,False,False,True,False,True,False,False,False,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,166,99
6368d5d79ebb6b3f6676114c228ea0b6,180,205.0,False,False,False,False,True,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,176,105
4c20a0e79d2ca01b9a5498d1f781c221,186,85.0,False,False,False,True,False,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,169,117
25b29e2e89e093d792d165ba5fe07346,220,105.0,False,False,False,True,False,False,True,False,False,False,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,209,147
e370fa4b52ff850c5c8c9c33bbde4fd7,180,55.0,False,False,False,True,False,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,150,107
6686f13d5ca6f95251f8dd3f09e2dcc4,220,105.0,False,False,False,True,False,False,True,False,False,False,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,209,147
d515df472f1a8a2312cff5e8c6fb8969,180,60.0,False,False,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,164,103
d30195a00da9ec8411928d650073e190,180,55.0,False,False,False,True,False,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,154,109
4d27f394913ea85ed1dd7cf5fc76b152,180,55.0,False,False,False,True,False,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,156,111
ad46392d70a2f95a55e8e96216bd66e3,180,65.0,False,False,False,False,True,False,True,False,False,False,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,164,91
6b65af9c17a5edd0c1d4318682134f61,220,105.0,False,False,False,True,False,False,True,False,False,False,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,206,146
2463e62567434bd626f76c3d42962afe,180,50.0,False,False,False,True,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,177,129
83d47fd915c51f79bde9e401c4cfe555,240,295.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,199,123
821a56f0a2c2073c5561085ea1e28f72,240,295.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,154,92
f8b4fe123fd13731b48a38458a912285,186,175.0,False,False,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,179,104
3e54bab42c3e35c386399a0e8048a4e5,240,295.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,151,90
ac487bfcadfb811160f8f33c6998406f,180,55.0,False,False,False,True,False,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,156,111
ecab66f398fb4de63bd677fab24c4838,240,295.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,163,101
d485ba7e7fe0db8fbe698b6364d14490,240,295.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,154,92
9f9573a57730e1d210f9dfd20cf9abf6,186,175.0,False,False,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,179,104
6ffd46035924406971e5b302a965990f,180,55.0,False,False,False,True,False,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,150,107
058d4e5004880fee467068fbe58f236f,180,60.0,False,False,False,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,164,103
5876bced35ae833f2e86b1f9547e7309,186,175.0,False,False,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,179,104
76eaa545b860695a2bb9d8fe6c2f2a59,180,50.0,False,False,False,True,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,177,129
33da84e05473e27738152692310a7673,240,295.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,163,101
36fa2be9da6c948bbbd223ad5b1416fc,186,175.0,False,False,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,179,104
28c89f4c21cbc39ad331b314ea7b575d,180,50.0,False,False,False,True,False,False,True,False,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,172,121
bc7457c83429947069fb5752822256a1,186,175.0,False,False,False,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,178,106
c0c4036e59fcfdda5f658e4c68f12ed3,180,205.0,False,False,False,False,True,False,True,False,False,False,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,174,108
62ca3131cafa37cad55a0191e6ad2924,180,75.0,False,False,False,True,False,False,True,False,False,False,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,158,111
e53355921a1a710cb6db96692e5057d4,180,140.0,False,False,False,True,False,False,False,True,False,False,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,167,106
6c3fffb83cb202693d99caa46c612d5e,180,285.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,158,98
917e0df85be6d3c7da44a87d8dc12c67,180,285.0,False,False,False,True,False,True,False,False,False,False,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,161,91
dafbcdb94c6760bfca3faabbfac2c565,180,285.0,False,False,False,True,False,True,False,False,False,False,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,159,92
fade92c071103e24a7ae23e75222d5ba,180,110.0,False,False,False,True,False,False,False,False,False,True,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,168,86
f6a5f7acfaddd555fbe2d1cfe0ee7d39,180,285.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,163,98
b8f6854191f6689fc497669fabe30e84,180,285.0,False,False,False,True,False,True,False,False,False,False,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,154,90
1e8970dcccd832b891b0e0022b40dfa1,180,285.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,162,101
313f2998c1847489ced6c2d5d4657939,180,110.0,False,False,False,True,False,False,False,False,False,True,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,162,85
8738d76c7a6410f215143339eb6e2a6b,180,285.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,160,96
706f6ac54ca0a82278067ed31e7dad25,180,285.0,False,False,False,True,False,True,False,False,False,False,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,159,92
f8ac24bf4cefaa4b09cb6676bcbb5c8f,180,80.0,False,False,False,True,False,False,True,False,False,False,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,171,120
c85115b834e72d0ab715a08eac4aa36c,180,100.0,False,False,False,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,168,86
e40f5b522f4970ac41502f3191d8625d,180,75.0,False,False,False,True,False,False,True,False,False,False,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,144,98
a4c556438df2cc287c8d8fd3837fd4b9,180,285.0,False,False,False,True,False,True,False,False,False,False,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,161,91
5aaf5584ff102dc40c571657a455b68a,180,185.0,False,False,False,True,False,True,False,False,False,False,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,167,104
9ac8e12c9e28fa7c6be659c1edbe115b,180,110.0,False,False,False,True,False,False,False,False,False,True,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,163,85
1e475e0125877e33f44f19c624b869a3,180,285.0,False,False,False,True,False,True,False,False,False,False,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,157,92
92b93f251f61d1f2142a42480ee9af38,180,285.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,163,98
21c55922379c14274ea1daf8cae4cdd5,180,110.0,False,False,False,True,False,False,False,False,False,True,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,166,85
b7e4add85cc74d2fd140bac927637a7d,180,285.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,160,96
d83ec62033ba145a7bb8122a1077329b,180,285.0,False,False,False,True,False,True,False,False,False,False,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,162,101
63d1b5f290fbb6acefe0a7eb9abb9dc0,180,285.0,False,False,False,True,False,True,False,False,False,False,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,153,90
2f1255e1782f80542b667dc318b92e9a,180,110.0,False,False,False,True,False,False,False,False,False,True,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,163,85
e07525c01a7cb596d2e03bc329dd7ee2,180,100.0,False,False,False,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,168,86
6f1ed305dec2bbe1233ba7f4255ab0a2,180,75.0,True,False,False,False,False,False,False,False,True,False,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,172,109
4151140af369c20588d68c13a0f19ee8,180,75.0,True,False,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,172,106
ff5e290da818a20b4a0510ac132b966f,180,75.0,True,False,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,172,106
7a362d3b0846fe12b557768cb496381b,180,115.0,True,False,False,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,168,90
744967406a40b1386780efbb74ca9653,180,115.0,True,False,False,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,175,96
6ff10276ac45af23e931044c9840eab1,220,100.0,True,False,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.49999999999999983,0.0,1.0,0.8660254037844386,0.5000000000000001,230,134
5ceb383d55c07b88a1e2494364862f0e,186,100.0,True,False,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,171,101
e643b47b437b44407b51b431d774c756,180,115.0,True,False,False,False,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,169,91
5dcaf56c901e5965f3584aa5571c917c,180,75.0,True,False,False,False,False,False,True,False,False,False,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,173,110
55d367aa1028ccbc121710f96a56b1b3,180,75.0,True,False,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,167,107
e2b9ccee448af9a8f6aa22299fe3373f,186,50.0,True,False,False,False,False,False,True,False,False,False,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,159,98
375da8147211d6a237d163c02cba0322,220,100.0,True,False,False,False,False,False,True,False,False,False,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.49999999999999983,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,211,131
